Absolute Time Status	N/A			
Absolute Time Source	PC			
Absolute Time	2024-01-19 15:13:38 ms 968.926			
Socket ID	2009511028:P7			
Frontend serial number	0047093506			
Module serial number	2009511028			
Module ID	M1			
Position ID	P7			
HW Range	0.316 V			
User Range	0.316 V			
PhysicalChannelId	Input7			
Channel group	Group 1			
Channelgroup	Vibration			
HW Offset	0 mV			
Measured quantity	Acceleration			
Polarity	+			
Offset EU	0 g			
Actual sensitivity	5.36542 mV/g			
Cylinder offset	0 °			
User channel ID 3				
User comment				
User channel id				
Channel id	9			
Channel name	C7			
DOF id	Point7			
Point direction sign				
Point direction absolute	None			
Point direction	None			
Point id node	Point7			
Point id component				
Point id	Point7			
Zero compensation	0 g			
Lower Limit EU	-58.8957 g			
Upper Limit EU	58.8957 g			
Function class	Time			
Weighting	Linear			
Modified	Fri Jan 19 2024 18:13:40			
Created	Fri Jan 19 2024 18:13:40			
Span	400 Hz			
Bandwidth	512 Hz			
Sample frequency	1024 Hz			
X axis increment	0.000976563 s			
X axis	0.000205512-9.10177 s			
X axis quantity	Time			
X axis unit	s			
Number of lines	9320			
Value type	Real			
Range	6.03585 g			
Max value	2.93118 g			
Min value	-3.10467 g			
Y axis quantity	Acceleration			
Y axis unit	g			
          2.055120144e-04	          4.574625979e-01			
          1.182074514e-03	          7.673624138e-01			
          2.158637014e-03	          7.177123006e-01			
          3.135199514e-03	          9.099429299e-01			
          4.111762014e-03	          7.212207360e-01			
          5.088324514e-03	          7.387053980e-01			
          6.064887014e-03	          6.920245140e-01			
          7.041449514e-03	         -2.941046669e-01			
          8.018012014e-03	         -1.419952976e+00			
          8.994574514e-03	         -1.771069719e+00			
          9.971137014e-03	         -1.268809864e+00			
          1.094769951e-02	         -7.175325652e-01			
          1.192426201e-02	          5.649875172e-01			
          1.290082451e-02	          7.969612432e-01			
          1.387738701e-02	          1.180667613e+00			
          1.485394951e-02	          9.625478934e-01			
          1.583051201e-02	          6.139762040e-01			
          1.680707451e-02	          5.944425583e-01			
          1.778363701e-02	          2.734638510e-01			
          1.876019951e-02	         -1.806326620e+00			
          1.973676201e-02	         -2.163712534e+00			
          2.071332451e-02	         -1.102561788e+00			
          2.168988701e-02	          4.859183100e-01			
          2.266644951e-02	          1.802343683e+00			
          2.364301201e-02	          1.593361712e+00			
          2.461957451e-02	          1.014448294e+00			
          2.559613701e-02	          5.714867501e-02			
          2.657269951e-02	         -9.094612390e-01			
          2.754926201e-02	         -1.845472995e+00			
          2.852582451e-02	         -1.889040861e+00			
          2.950238701e-02	         -6.209930749e-01			
          3.047894951e-02	          1.142966311e+00			
          3.145551201e-02	          2.217309637e+00			
          3.243207451e-02	          1.689994665e+00			
          3.340863701e-02	          5.693227356e-01			
          3.438519951e-02	         -9.524755203e-01			
          3.536176201e-02	         -2.152763052e+00			
          3.633832451e-02	         -1.806484787e+00			
          3.731488701e-02	         -2.278326218e-02			
          3.829144951e-02	          1.643356917e+00			
          3.926801201e-02	          1.972502802e+00			
          4.024457451e-02	          1.168970432e+00			
          4.122113701e-02	         -1.089052873e-01			
          4.219769951e-02	         -1.639050456e+00			
          4.317426201e-02	         -2.480578895e+00			
          4.415082451e-02	         -1.078153717e+00			
          4.512738701e-02	          1.091820799e+00			
          4.610394951e-02	          2.318802636e+00			
          4.708051201e-02	          1.587509526e+00			
          4.805707451e-02	          5.703364434e-02			
          4.903363701e-02	         -1.794248399e+00			
          5.001019951e-02	         -2.429275216e+00			
          5.098676201e-02	         -1.072251206e+00			
          5.196332451e-02	          1.283699147e+00			
          5.293988701e-02	          2.557649444e+00			
          5.391644951e-02	          1.712921715e+00			
          5.489301201e-02	          1.091137804e-01			
          5.586957451e-02	         -1.802624070e+00			
          5.684613701e-02	         -2.537468751e+00			
          5.782269951e-02	         -9.630511526e-01			
          5.879926201e-02	          1.483687157e+00			
          5.977582451e-02	          2.488789209e+00			
          6.075238701e-02	          1.341466112e+00			
          6.172894951e-02	         -5.403206278e-01			
          6.270551201e-02	         -2.426111872e+00			
          6.368207451e-02	         -2.248713010e+00			
          6.465863701e-02	         -2.561733033e-01			
          6.563519951e-02	          2.042139494e+00			
          6.661176201e-02	          2.452374812e+00			
          6.758832451e-02	          1.004864801e+00			
          6.856488701e-02	         -9.273197506e-01			
          6.954144951e-02	         -2.632685388e+00			
          7.051801201e-02	         -1.893864960e+00			
          7.149457451e-02	          4.162456708e-01			
          7.247113701e-02	          2.414472206e+00			
          7.344769951e-02	          2.142719437e+00			
          7.442426201e-02	          5.600411984e-01			
          7.540082451e-02	         -1.366463714e+00			
          7.637738701e-02	         -2.668215487e+00			
          7.735394951e-02	         -1.558054485e+00			
          7.833051201e-02	          5.940974663e-01			
          7.930707451e-02	          2.349673992e+00			
          8.028363701e-02	          1.952580928e+00			
          8.126019951e-02	          4.814896292e-01			
          8.223676201e-02	         -1.413820403e+00			
          8.321332451e-02	         -2.574350460e+00			
          8.418988701e-02	         -1.480890474e+00			
          8.516644951e-02	          7.423072958e-01			
          8.614301201e-02	          2.400718852e+00			
          8.711957451e-02	          1.908783000e+00			
          8.809613701e-02	          4.995853916e-01			
          8.907269951e-02	         -1.235702599e+00			
          9.004926201e-02	         -2.455243390e+00			
          9.102582451e-02	         -1.608667980e+00			
          9.200238701e-02	          4.430621958e-01			
          9.297894951e-02	          2.159398884e+00			
          9.395551201e-02	          1.966859110e+00			
          9.493207451e-02	          6.940375507e-01			
          9.590863701e-02	         -9.795292962e-01			
          9.688519951e-02	         -2.351421020e+00			
          9.786176201e-02	         -1.871620904e+00			
          9.883832451e-02	          1.365989213e-02			
          9.981488701e-02	          1.890299009e+00			
          1.007914495e-01	          2.123207359e+00			
          1.017680120e-01	          1.035125057e+00			
          1.027445745e-01	         -4.202429866e-01			
          1.037211370e-01	         -1.936109974e+00			
          1.046976995e-01	         -2.189407510e+00			
          1.056742620e-01	         -6.999975773e-01			
          1.066508245e-01	          1.311680357e+00			
          1.076273870e-01	          2.186373576e+00			
          1.086039495e-01	          1.455971955e+00			
          1.095805120e-01	          1.721218302e-01			
          1.105570745e-01	         -1.334334210e+00			
          1.115336370e-01	         -2.255003750e+00			
          1.125101995e-01	         -1.492235374e+00			
          1.134867620e-01	          3.619368154e-01			
          1.144633245e-01	          1.912162026e+00			
          1.154398870e-01	          1.910019580e+00			
          1.164164495e-01	          8.777271527e-01			
          1.173930120e-01	         -4.424726637e-01			
          1.183695745e-01	         -1.808533770e+00			
          1.193461370e-01	         -2.098576417e+00			
          1.203226995e-01	         -8.079251040e-01			
          1.212992620e-01	          1.096393268e+00			
          1.222758245e-01	          2.053649751e+00			
          1.232523870e-01	          1.544674981e+00			
          1.242289495e-01	          4.608703815e-01			
          1.252055120e-01	         -8.349860692e-01			
          1.261820745e-01	         -1.993661256e+00			
          1.271586370e-01	         -1.897668161e+00			
          1.281351995e-01	         -3.518284953e-01			
          1.291117620e-01	          1.381647763e+00			
          1.300883245e-01	          1.976838020e+00			
          1.310648870e-01	          1.317920771e+00			
          1.320414495e-01	          2.593438362e-01			
          1.330180120e-01	         -1.025778815e+00			
          1.339945745e-01	         -2.025855465e+00			
          1.349711370e-01	         -1.715452390e+00			
          1.359476995e-01	         -9.543950946e-02			
          1.369242620e-01	          1.507476937e+00			
          1.379008245e-01	          1.891255201e+00			
          1.388773870e-01	          1.227952408e+00			
          1.398539495e-01	          2.241156933e-01			
          1.408305120e-01	         -9.931101047e-01			
          1.418070745e-01	         -2.027947585e+00			
          1.427836370e-01	         -1.733922002e+00			
          1.437601995e-01	         -1.803968491e-01			
          1.447367620e-01	          1.399441570e+00			
          1.457133245e-01	          1.855602883e+00			
          1.466898870e-01	          1.267149109e+00			
          1.476664495e-01	          3.535611447e-01			
          1.486430120e-01	         -7.872914774e-01			
          1.496195745e-01	         -1.907632693e+00			
          1.505961370e-01	         -1.849283386e+00			
          1.515726995e-01	         -4.772981992e-01			
          1.525492620e-01	          1.153103389e+00			
          1.535258245e-01	          1.825493605e+00			
          1.545023870e-01	          1.423475790e+00			
          1.554789495e-01	          6.331072424e-01			
          1.564555120e-01	         -3.840227042e-01			
          1.574320745e-01	         -1.619581515e+00			
          1.584086370e-01	         -2.040579391e+00			
          1.593851995e-01	         -1.056369784e+00			
          1.603617620e-01	          5.881374396e-01			
          1.613383245e-01	          1.648756169e+00			
